Name,Link,SKU,Supplier,Price_Inc_VAT,All_Images,Region,Brand,Quantity,Pieces_in_Pack,Pack_Size,Coverage_M2,Volume_M3,Product_Length_M,Product_Width,Product_Thickness,Product_Weight_Kg,Product_Type,Material,Unit_Type,Pack_Type,description
EDDY COMFORT HEIGHT CONCEALED CISTERN WITH FLUSH BUTTON 3/6LTR,https://www.screwfix.com/p/eddy-comfort-height-concealed-cistern-with-flush-button-3-6ltr/425rm,425RM,Screwfix,88.79,"https://media.screwfix.com/is/image/ae235/425RM_P, https://media.screwfix.com/is/image/ae235/425RM_A1, https://media.screwfix.com/is/image/ae235/425RM_A2",UK (Default),Unbranded,1,1,1,177.288715 m2 (Calculated),29.252638 m3 (Calculated),405.695,0.437,0.165,N/A,Comfort Height Concealed Cistern with Flush Button,N/A,N/A,N/A,"Pre-assembled concealed cistern featuring dual flush option, pneumatic flush valve and push button operation. Height adjustable by cutting flush pipe to required length. Includes PS insulation jacket and Air Gap inlet valve.

Key Features:
• Chrome Button
• Dual-Flush
• Height Adjustable
• Top or Front Flush Plate Mounting
• 1/2"" BSP
• PS Insulation Jacket
• Air Gap Inlet Valve
• Pneumatic Flush Valve"
"THOMAS DUDLEY LTD BOTTOM-ENTRY DELAY FILL PROFESSIONAL BRASS TAIL INLET VALVE 1/2""",https://www.screwfix.com/p/thomas-dudley-ltd-bottom-entry-delay-fill-professional-brass-tail-inlet-valve-1-2-/4777r,4777R,Screwfix,26.51,"https://media.screwfix.com/is/image/ae235/4777R_A2, https://media.screwfix.com/is/image/ae235/4777R_A3, https://media.screwfix.com/is/image/ae235/4777R_A4, https://media.screwfix.com/is/image/ae235/4777R_P, https://media.screwfix.com/is/image/ae235/4777R_A1",UK (Default),Thomas Dudley Ltd,1,1,1,0.032000 m2 (Calculated),0.002400 m3 (Calculated),0.32,0.1,0.075,N/A,Fill Valves,Plastic Body,N/A,N/A,"Hydroflo bottom-inlet valve with brass tail and delay-fill facility. Supplied with silence tube and key for simple and safe removal of the filter. Quiet refill. Features 2 built-in backflow prevention devices. Ideal replacement for most plastic and ceramic exposed and concealed cisterns. ½"" brass shank.

Key Features:
• Plastic Body & Brass Shank
• Height: 320mm
• Suitable for High & Low Pressure Systems
• For use with Plastic & Ceramic, Exposed & Concealed Cisterns
• Water Efficient
• Float Arm Prevents Detachment
• Brass Tail Prevents Cross-Threading
• Manufactured in the UK"
FLOMASTA SIDE-ENTRY INLET VALVE 25MM,https://www.screwfix.com/p/flomasta-side-entry-inlet-valve-25mm/762pw,762PW,Screwfix,10.19,"https://media.screwfix.com/is/image/ae235/762PW_A1, https://media.screwfix.com/is/image/ae235/762PW_A2, https://media.screwfix.com/is/image/ae235/762PW_A3, https://media.screwfix.com/is/image/ae235/762PW_P",UK (Default),Flomasta,1,1,1,0.021027 m2 (Calculated),0.001199 m3 (Calculated),0.129,0.163,0.057,N/A,Fill Valves,Plastic Body,N/A,N/A,"Side-entry inlet valve which is compact and easy to install. The quiet fill technology keeps noise to a minimum whilst keeping working water level stable.

Key Features:
• Plastic Body & Brass Shank
• Height: 129mm
• Suitable for High & Low Pressure Systems
• For Cisterns with Side Inlet Hole"
FLOMASTA RIGID STRAIGHT PAN CONNECTOR WHITE 260MM,https://www.screwfix.com/p/flomasta-rigid-straight-pan-connector-white-260mm/873ca,873CA,Screwfix,5.88,"https://media.screwfix.com/is/image/ae235/873CA_P, https://media.screwfix.com/is/image/ae235/873CA_A1, https://media.screwfix.com/is/image/ae235/873CA_A2",UK (Default),Flomasta,1,1,1,N/A,N/A,0.26,N/A,N/A,N/A,Pan Connector,Polypropylene,N/A,N/A,"The Flomasta straight pan connector is designed for horizontal installation in plumbing systems. Made from durable polypropylene, it offers long-lasting and reliable performance. The universal push-fit inlet and outlet ensures compatibility with most 110mm pipework.

Key Features:
• Polypropylene Construction
• 110mm Outlet
• 107 - 110mm Inlet
• Universal Inlet & Outlet Push-Fit Connection"
FLUIDMASTER ADJUST-A-FLUSH REPLACEMENT FLAPPER,https://www.screwfix.com/p/fluidmaster-adjust-a-flush-replacement-flapper/3523r,3523R,Screwfix,9.19,https://media.screwfix.com/is/image/ae235/3523R_P,UK (Default),Fluidmaster,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,Replacement Flapper,N/A,N/A,N/A,"Adjustable flapper with kink-free chain. Snaps onto overflow pipe for easy installation. Flapper lid approx. 75mm diameter.

Key Features:
• Adjustable Flapper
• Kink-Free Chain
• Rotates to Desired Flush Volume
• Easy to Install"
"FLOMASTA BOTTOM-ENTRY DELAYED FILL VALVE 1/2""",https://www.screwfix.com/p/flomasta-bottom-entry-delayed-fill-valve-1-2-/601jn,601JN,Screwfix,10.19,"https://media.screwfix.com/is/image/ae235/601JN_A2, https://media.screwfix.com/is/image/ae235/601JN_A3, https://media.screwfix.com/is/image/ae235/601JN_A4, https://media.screwfix.com/is/image/ae235/601JN_P, https://media.screwfix.com/is/image/ae235/601JN_A1",UK (Default),Flomasta,1,1,1,0.024486 m2 (Calculated),0.001494 m3 (Calculated),0.318,0.077,0.061,N/A,Fill Valves,Plastic Body,N/A,N/A,"Compact. Bottom-entry, delayed silent fill valve features top-rotating knob to precisely lower or raise water level by 1mm, avoiding the need to reach inside the cistern. Well-protected float avoids interference with flush valve. Brass nut and shank. Easy to install and clean.

Key Features:
• Plastic Body & Brass Shank
• Height: 318mm
• Suitable for High & Low Pressure Systems
• Fits Narrow Cisterns with Limited Space for Adjustment
• Top Knob for Easy Height Adjustment
• Consistent Flush Volume Under Different Water Pressures
• Quick-Release Design for Filter Cleaning"
"THOMAS DUDLEY LTD TURBO 88 DUO-FLUSH 9"" SIPHON 205MM",https://www.screwfix.com/p/thomas-dudley-ltd-turbo-88-duo-flush-9-siphon-205mm/8461f,8461F,Screwfix,25.37,"https://media.screwfix.com/is/image/ae235/8461F_A4, https://media.screwfix.com/is/image/ae235/8461F_A5, https://media.screwfix.com/is/image/ae235/8461F_A6, https://media.screwfix.com/is/image/ae235/8461F_P, https://media.screwfix.com/is/image/ae235/8461F_A1, https://media.screwfix.com/is/image/ae235/8461F_A2, https://media.screwfix.com/is/image/ae235/8461F_A3",UK (Default),Thomas Dudley Ltd,1,1,1,N/A,0.679,0.20500000000000002,N/A,0.31,N/A,Siphons,N/A,N/A,N/A,"2-part design enables the siphon body to be removed from the cistern while leaving the white downleg in position. Can be serviced quickly, without having to disconnect the water supply and dismantle the cistern.

Key Features:
• 6, 7 or 9Ltr Volume
• 38mm Diameter Outlet
• Water Efficient
• Full & Reduced Flush
• Easy to Install
• Manufactured in the UK"
GROHE SOLIDO 3-IN-1 SUPPORT FRAME FOR WALL-HUNG TOILET 1130MM,https://www.screwfix.com/p/grohe-solido-3-in-1-support-frame-for-wall-hung-toilet-1130mm/120jf,120JF,Screwfix,234.99,"https://media.screwfix.com/is/image/ae235/120JF_A1, https://media.screwfix.com/is/image/ae235/120JF_A2, https://media.screwfix.com/is/image/ae235/120JF_A3, https://media.screwfix.com/is/image/ae235/120JF_P",UK (Default),Grohe,1,1,1,0.565000 m2 (Calculated),0.129950 m3 (Calculated),1.1300000000000001,0.5,0.23,12.8 kg,Support Frame for Wall-Hung Toilet,"ABS, Brass & Stainless Steel",N/A,N/A,"Pre-assembled frame provides a secure and quick method of installing a WC. Features Whisper technology to prevent sound from travelling to adjoining rooms. Dual-flush system allows a flush volume of either 3 or 6Ltrs (or 3 and 4.5Ltrs, depending on the toilet fitted). Supplied with sanitaryware fixings and tested to hold 400kg.

Key Features:
• Wall Mounted
• Cistern Capacity: 3-6Ltr
• ABS, Brass & Stainless Steel
• Dual-Flush
• 0-200mm Adjustable Feet
• 5 Year Manufacturer’s Guarantee (Registration Required, T&Cs Apply)
• Whisper Technology
• Insulated Against Condensation"
FLOMASTA RIGID 90° ANGLED SWAN NECK PAN CONNECTOR WHITE 300MM,https://www.screwfix.com/p/flomasta-rigid-90-angled-swan-neck-pan-connector-white-300mm/558jn,558JN,Screwfix,9.19,"https://media.screwfix.com/is/image/ae235/558JN_A2, https://media.screwfix.com/is/image/ae235/558JN_A3, https://media.screwfix.com/is/image/ae235/558JN_A4, https://media.screwfix.com/is/image/ae235/558JN_P, https://media.screwfix.com/is/image/ae235/558JN_A1",UK (Default),Flomasta,1,1,1,N/A,N/A,0.3,N/A,N/A,N/A,Swan Neck Pan Connector,Polypropylene,N/A,N/A,"White polypropylene 90° space saving pan connector for 110mm inlet, ideal to fit in awkward spaces. Features push-fit connections.

Key Features:
• Polypropylene Construction
• 94mm Outlet
• 110mm Inlet
• 90° Pan Connection"
ESSENTIALS BRASS CISTERN LEVER ARM 75MM,https://www.screwfix.com/p/essentials-brass-cistern-lever-arm-75mm/4912r,4912R,Screwfix,2.88,https://media.screwfix.com/is/image/ae235/4912R_P,UK (Default),Essentials,1,1,1,N/A,N/A,0.075,N/A,N/A,N/A,Brass Cistern Lever Arm,Brass,N/A,N/A,"Universal cistern lever to syphon link lift arm. Adjustable length up to 75mm. Will suit square or hexagonal shafts up to 10mm. Suitable replacement for plastic arms.

Key Features:
• Brass Construction
• Adjustable Length
• Suits Square or Hexagonal Shafts"
"THOMAS DUDLEY LTD BBS AUTOMATIC URINAL SIPHON 5 1/2"" 82MM",https://www.screwfix.com/p/thomas-dudley-ltd-bbs-automatic-urinal-siphon-5-1-2-82mm/1013r,1013R,Screwfix,15.04,"https://media.screwfix.com/is/image/ae235/1013R_P, https://media.screwfix.com/is/image/ae235/1013R_A1, https://media.screwfix.com/is/image/ae235/1013R_A2",UK (Default),Thomas Dudley Ltd,1,1,1,N/A,0.0045000000000000005,0.082,N/A,0.243,N/A,Siphons,N/A,N/A,N/A,"Automatic urinal siphon. Manufactured in the UK.

Key Features:
• Manufactured in the UK"
"FLOMASTA OVERFLOW STAND PIPE 3/4""",https://www.screwfix.com/p/flomasta-overflow-stand-pipe-3-4-/341pw,341PW,Screwfix,3.49,"https://media.screwfix.com/is/image/ae235/341PW_P, https://media.screwfix.com/is/image/ae235/341PW_A1, https://media.screwfix.com/is/image/ae235/341PW_A2",UK (Default),Flomasta,1,1,1,N/A,N/A,0.335,N/A,N/A,N/A,Overflow Stand Pipe,N/A,N/A,N/A,"Overflow stand pipe with offset design for fitting into both large and smaller toilet cisterns.

Key Features:
• 3/4"" Thread Size
• Can be Cut to Size
• Easy to Assemble"
FLUIDMASTER TOILET FLUSH VALVE CONVERSION KIT,https://www.screwfix.com/p/fluidmaster-toilet-flush-valve-conversion-kit/38533,38533,Screwfix,23.49,https://media.screwfix.com/is/image/ae235/38533_P,UK (Default),Fluidmaster,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,Flush Valves,N/A,N/A,N/A,"Fluidmaster water-saving flush valve and front/side pushbutton.

Key Features:
• Unique Water-Saving Adjust-A-Flush Valve
• Replaces Old-Style Siphon & Handle
• Fits Front, Side or Corner Mounted Cisterns
• Works Efficiently With Today's 6Ltr Cisterns
• Fits Most Toilet Cisterns With 1 1/2-2"" Outlet
• Internal Overflow Eliminates Need for External Plumbing"
"FLOMASTA FLUSH VALVE WASHER 3/8-1 1/4""",https://www.screwfix.com/p/flomasta-flush-valve-washer-3-8-1-1-4-/752jn,752JN,Screwfix,1.79,"https://media.screwfix.com/is/image/ae235/752JN_P, https://media.screwfix.com/is/image/ae235/752JN_A1, https://media.screwfix.com/is/image/ae235/752JN_A2",UK (Default),Flomasta,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,Flush Valve Washer,N/A,N/A,N/A,"Flush valve washer creates a strong water seal, preventing water leaking out.

Key Features:
• Rubber
• Suitable for Flush Valves
• Strong Water Seal"
GROHE ADAGIO CONCEALED FLUSHING CISTERN 3-6LTR,https://www.screwfix.com/p/grohe-adagio-concealed-flushing-cistern-3-6ltr/877jf,877JF,Screwfix,91.79,"https://media.screwfix.com/is/image/ae235/877JF_P, https://media.screwfix.com/is/image/ae235/877JF_A1",UK (Default),Grohe,1,1,1,0.125970 m2 (Calculated),0.009448 m3 (Calculated),0.323,0.39,0.075,N/A,Concealed Flushing Cistern,N/A,N/A,N/A,"Complete single-flush toilet cistern assembly for concealed or built-in installation in vanity units or removable cladding. EcoJoy technology for less water usage and perfect flow. Suitable for fitting with back-to-wall or wall-hung toilets in low or high pressure water systems. StarLight chrome finish for easy maintenance.

Key Features:
• Mechanical Push-Button with Eco Button
• Dual-Flush
• EcoJoy Technology"
QUAD DUAL-FLUSH FLUSHING PLATE CHROME,https://www.screwfix.com/p/quad-dual-flush-flushing-plate-chrome/612rm,612RM,Screwfix,25.49,"https://media.screwfix.com/is/image/ae235/612RM_P, https://media.screwfix.com/is/image/ae235/612RM_A1, https://media.screwfix.com/is/image/ae235/612RM_A2",UK (Default),Unbranded,1,1,1,0.028980 m2 (Calculated),0.002463 m3 (Calculated),0.138,0.21,0.085,N/A,Flushing Plate,ABS,N/A,N/A,"Contemporary, square, dual flush plate in a chrome finish. Features 2 flush settings.

Key Features:
• Compatible with Dual-Flush Concealed Cisterns with 2 Pneumatic Air Hoses
• Surface Mounted
• ABS Construction
• 5 Year Manufacturer's Guarantee (T&Cs Apply)
• Square Buttons
• 2 Flush Settings
• Chrome Finish"
EUROFLO FLEXIBLE 90° ANGLED LONG PAN CONNECTOR WHITE 400-730MM,https://www.screwfix.com/p/euroflo-flexible-90-angled-long-pan-connector-white-400-730mm/5314r,5314R,Screwfix,19.88,https://media.screwfix.com/is/image/ae235/5314R_P,UK (Default),Euroflo,1,1,1,N/A,N/A,400.73,N/A,N/A,N/A,Long Pan Connector,Plastic,N/A,N/A,"Flexible, 90°, space saving pan connector. Adjustable length from 400-730mm. Flexible section is reinforced with stainless steel. 1¼"" Unifix compression fitting for waste pipe to save space under the sink. Suitable for 110mm (4"") plastic, cast iron or clay pipework.

Key Features:
• Plastic Construction
• 4"" Outlet
• 110mm Inlet
• Adjustable Length from 400-730mm
• Stainless Steel-Reinforced Flexible Section
• Manufactured in the UK"
FLUIDMASTER 1000E-030-P1 PNEUMATIC DUAL FLUSH WATER SAVING CISTERN 6/4LTR,https://www.screwfix.com/p/fluidmaster-1000e-030-p1-pneumatic-dual-flush-water-saving-cistern-6-4ltr/446jm,446JM,Screwfix,72.49,"https://media.screwfix.com/is/image/ae235/446JM_P, https://media.screwfix.com/is/image/ae235/446JM_A1, https://media.screwfix.com/is/image/ae235/446JM_A2",UK (Default),Fluidmaster,1,1,1,0.106155 m2 (Calculated),0.014331 m3 (Calculated),0.315,0.337,0.135,N/A,Pneumatic Dual Flush Water Saving Cistern,N/A,N/A,N/A,"Side-entry cistern with top and front access. Can be used to achieve a recognised air gap arrangement. Supplied with pneumatic dual flush valve and heavy-duty, brass shank fill valve. Water-saving delay fill uses optimum amount of water required after cistern has emptied. Flush plate / button sold separately.

Key Features:
• Dual Flush Pneumatic Flush Plate or Button (sold separately)
• Dual-Flush
• Top & Front Access"
FLUIDMASTER 1000E-014-P1 COMPACT CONCEALED CISTERN 6/4LTR,https://www.screwfix.com/p/fluidmaster-1000e-014-p1-compact-concealed-cistern-6-4ltr/542jm,542JM,Screwfix,87.79,"https://media.screwfix.com/is/image/ae235/542JM_P, https://media.screwfix.com/is/image/ae235/542JM_A1, https://media.screwfix.com/is/image/ae235/542JM_A2",UK (Default),Fluidmaster,1,1,1,0.106155 m2 (Calculated),0.014331 m3 (Calculated),0.315,0.337,0.135,N/A,Compact Concealed Cistern,N/A,N/A,N/A,"Compact concealed cistern with top and front access. Can be used to achieve a recognised air gap arrangement. Supplied with button-activated dual-flush valve, fill valve, flush pipe, seals, nuts and washers. Outlet thread size 2"".

Key Features:
• Chrome Plated Button
• Dual-Flush
• Top & Front Access
• Internal Overflow"
EDDY SIDE ENTRY SLIMLINE CONCEALED CISTERN WITH FLUSH BUTTON 3/6LTR,https://www.screwfix.com/p/eddy-side-entry-slimline-concealed-cistern-with-flush-button-3-6ltr/127rm,127RM,Screwfix,86.69,"https://media.screwfix.com/is/image/ae235/127RM_P, https://media.screwfix.com/is/image/ae235/127RM_A1, https://media.screwfix.com/is/image/ae235/127RM_A2",UK (Default),Unbranded,1,1,1,206.818720 m2 (Calculated),27.920527 m3 (Calculated),445.73,0.464,0.135,N/A,Side Entry Slimline Concealed Cistern with Flush Button,N/A,N/A,N/A,"Pre-assembled, slimline, concealed cistern with side entry inlet. Features dual flush option for water consumption, pneumatic flush valve and push button operation. Height adjustable by cutting flush pipe to required length. Includes PS insulation jacket and Air Gap inlet valve.

Key Features:
• Chrome Button
• Dual-Flush
• Height Adjustable
• Top or Front Flush Plate Mounting
• 1/2 BSP
• PS Insulation Jacket
• Air Gap Inlet Valve
• Pneumatic Flush Valve"
CIRCUIT DUAL-FLUSH FLUSHING PLATE CHROME,https://www.screwfix.com/p/circuit-dual-flush-flushing-plate-chrome/223rm,223RM,Screwfix,28.59,"https://media.screwfix.com/is/image/ae235/223RM_P, https://media.screwfix.com/is/image/ae235/223RM_A1, https://media.screwfix.com/is/image/ae235/223RM_A2",UK (Default),Unbranded,1,1,1,0.028980 m2 (Calculated),0.002463 m3 (Calculated),0.138,0.21,0.085,N/A,Flushing Plate,ABS,N/A,N/A,"Round style flush plate finished in chrome. Features 2 flush settings.

Key Features:
• Compatible with Dual-Flush Concealed Cisterns with 2 Pneumatic Air Hoses
• Surface Mounted
• ABS Construction
• 5 Year Manufacturer's Guarantee (T&Cs Apply)
• Round Style
• 2 Flush Settings"
HIGHLIFE BATHROOMS DUAL-FLUSH SQUARE PUSH BUTTON CHROME,https://www.screwfix.com/p/highlife-bathrooms-dual-flush-square-push-button-chrome/833hl,833HL,Screwfix,17.98,"https://media.screwfix.com/is/image/ae235/833HL_A1, https://media.screwfix.com/is/image/ae235/833HL_A2, https://media.screwfix.com/is/image/ae235/833HL_A3, https://media.screwfix.com/is/image/ae235/833HL_P",UK (Default),Highlife Bathrooms,1,1,1,0.005184 m2 (Calculated),0.000435 m3 (Calculated),0.07200000000000001,0.07200000000000001,0.084,N/A,Square Push Button,ABS,N/A,N/A,"Large square flush button with smooth action and chrome finish. Suitable for most pneumatic concealed cisterns. Concealed fixings.

Key Features:
• Compatible with Dual-Flush Concealed Cisterns with 2 Pneumatic Air Hoses
• Surface Mounted
• ABS Construction
• 1 Year Guarantee"
"TORBECK BOTTOM-ENTRY ECOFIL WATER SAVING FILL VALVE 1/2""",https://www.screwfix.com/p/torbeck-bottom-entry-ecofil-water-saving-fill-valve-1-2-/2450r,2450R,Screwfix,13.78,https://media.screwfix.com/is/image/ae235/2450R_P,UK (Default),Torbeck,1,1,1,0.022500 m2 (Calculated),0.003713 m3 (Calculated),0.45,0.05,0.165,N/A,Fill Valves,Plastic Body,N/A,N/A,"Quiet, height-adjustable (½"" to 12"") part 4 equilibrium bottom-entry fill valve. Water-efficient. ½"" thread.

Key Features:
• Plastic Body & Plastic Shank
• Height: 450mm
• Suitable for High & Low Pressure Systems
• Fits most Cisterns
• Pressure Restrictors Supplied
• Removable Filtration"
"VIVA BOTTOM OR SIDE-ENTRY UNIVERSAL 4-IN-1 FILL VALVE 1/2 OR 3/8""",https://www.screwfix.com/p/viva-bottom-or-side-entry-universal-4-in-1-fill-valve-1-2-or-3-8-/1650h,1650H,Screwfix,12.69,https://media.screwfix.com/is/image/ae235/1650H_P,UK (Default),Viva,1,1,1,0.060450 m2 (Calculated),0.003627 m3 (Calculated),0.39,0.155,0.06,N/A,Fill Valves,Plastic Body,N/A,N/A,"Compact. Can easily change between bottom and side-entry or ½"" and 3/8"" shank.

Key Features:
• Plastic Body & Plastic Shank
• Height: 390mm
• Easy to Install
• Adjustable Height
• Delayed Fill"
"MCALPINE BY-LAW 30 KIT 3/4 & 1""",https://www.screwfix.com/p/mcalpine-by-law-30-kit-3-4-1-/252hv,252HV,Screwfix,12.18,https://media.screwfix.com/is/image/ae235/252HV_P,UK (Default),McAlpine,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,Kit,Polypropylene,N/A,N/A,"Tank connector, breather and adaptor containing all the fittings to enable cold water storage tanks to comply with the provisions of by-law 30. Stops insects from entering the heating and plumbing system. For use alongside cold water storage tanks.

Key Features:
• Polypropylene Construction"
